Año,Tipo_Vuelo,Servicio,Region_Aerolinea,Aerolinea,MesNum,Valor
2023,int,reg,eur,air caraibes,11,6426
2023,int,reg,eur,air europa (air espana),11,9515
2023,int,reg,eur,air france,11,45938
2023,int,reg,can,air transat,11,65838
2023,int,reg,asi,all nippon airways,11,8466
2023,int,flet,usa,allegiant air,11,475
2023,int,reg,usa,american airlines,11,619051
2023,int,reg,csa,arajet,11,12479
2023,int,reg,csa,avianca,11,86012
2023,int,reg,eur,british airways,11,27254
2023,int,reg,eur,condor flugdiendst gmbh,11,15646
2023,int,reg,csa,conviasa,11,2347
2023,int,reg,csa,copa airlines,11,108852
2023,int,flet,usa,delta airlines,11,242
2023,int,reg,usa,delta airlines,11,312381
2023,int,reg,eur,edelweiss air ag,11,6461
2023,int,reg,asi,emirates arabes,11,18361
2023,int,reg,usa,envoy air (american eagle airlines),11,36136
2023,int,reg,eur,eurowings discover,11,9903
2023,int,flet,mex,eurus aviation,11,116
2023,int,reg,eur,evelop airlines,11,7197
2023,int,reg,can,flair (flair airlines ltd),11,50418
2023,int,reg,usa,frontier,11,81385
2023,int,flet,eur,hi-fly malta,11,520
2023,int,reg,eur,iberia,11,56904
2023,int,reg,usa,jetblue,11,120446
2023,int,reg,can,jetlines,11,2004
2023,int,reg,eur,klm,11,21486
2023,int,reg,csa,lacsa (lineas aereas costarricences),11,16303
2023,int,reg,csa,lan chile airlines (latam chile),11,14493
2023,int,reg,csa,lan peru (latam peru),11,33067
2023,int,reg,csa,latam brasil (tam lineas aereas),11,13107
2023,int,reg,eur,lufthansa,11,25101
2023,int,flet,mex,magnicharters (grupo aereo monterrey),11,3985
2023,int,reg,usa,mesa airlines,11,43003
2023,int,reg,eur,neos air,11,4040
2023,int,flet,eur,polkie linie lotninicze,11,4283
2023,int,reg,csa,sky airline peru,11,10818
2023,int,reg,usa,skywest airlines,11,19123
2023,int,reg,usa,southwest airlines (airtran airways),11,180343
2023,int,reg,usa,spirit airlines,11,85076
2023,int,reg,usa,sun country airlines (mn airlines),11,9014
2023,int,reg,can,sunwing airlines,11,78147
2023,int,reg,csa,taca international airlines,11,9432
2023,int,reg,eur,tap air portugal,11,9324
2023,int,reg,csa,transportes aereos guatemaltecos (tag),11,1294
2023,int,reg,csa,tropic air limited,11,683
2023,int,reg,eur,tui airlines nederland,11,5272
2023,int,reg,eur,tui airways,11,28306
2023,int,reg,eur,tui fly belgium,11,5318
2023,int,flet,eur,tuifly nordic,11,4592
2023,int,reg,eur,turkish airlines,11,21045
2023,int,reg,usa,united airlines,11,484429
2023,int,reg,usa,virgin america (alaska airlines),11,197096
2023,int,flet,mex,vivaaerobus (aeroenlaces),11,1685
2023,int,reg,mex,vivaaerobus (aeroenlaces),11,191050
2023,int,reg,mex,volaris (concesionaria vuela cia de aviacion),11,504874
2023,int,reg,csa,volaris (costa rica y el salvador),11,34425
2023,int,reg,can,west jet,11,205840
2023,int,reg,eur,world 2 fly,11,9787
2024,int,reg,csa,aerolineas argentinas,11,7193
2024,int,reg,mex,aeromexico (aerovias de mexico),11,596712
2024,int,reg,mex,aeromexico connect (aerolitoral),11,53276
2024,int,reg,csa,aerorepublica,11,5132
2024,int,reg,mex,aerus,11,167
2024,int,reg,can,air canada,11,144218
2024,int,reg,eur,air caraibes,11,6076
2024,int,reg,eur,air europa (air espana),11,9715
2024,int,reg,eur,air france,11,46407
2024,int,reg,can,air transat,11,71453
2024,int,reg,asi,all nippon airways,11,7728
2024,int,flet,usa,allegiant air,11,306
2024,int,reg,usa,american airlines,11,619695
2024,int,reg,csa,arajet,11,19523
2024,int,reg,csa,avianca,11,83276
2024,int,reg,eur,british airways,11,28955
2024,int,reg,asi,china southern airlines,11,2722
2024,int,reg,usa,commutair,11,6134
2024,int,reg,eur,condor flugdiendst gmbh,11,22041
2024,int,reg,csa,conviasa,11,3316
2024,int,reg,csa,copa airlines,11,116335
2024,int,flet,usa,delta airlines,11,131
2024,int,reg,usa,delta airlines,11,302758
2024,int,reg,eur,edelweiss air ag,11,6607
2024,int,reg,asi,emirates arabes,11,18829
2024,int,reg,usa,envoy air (american eagle airlines),11,59644
2024,int,reg,eur,eurowings discover,11,5832
2024,int,flet,mex,eurus aviation,11,72
2024,int,reg,eur,evelop airlines,11,7273
2024,int,flet,usa,executive-jet management,11,50
2024,int,reg,can,flair (flair airlines ltd),11,38813
2024,int,reg,usa,frontier,11,38455
2024,int,reg,eur,iberia,11,60381
2024,int,reg,usa,jetblue,11,104090
2024,int,reg,eur,klm,11,22498
2024,int,reg,csa,lacsa (lineas aereas costarricences),11,15573
2024,int,reg,csa,lan chile airlines (latam chile),11,11598
2024,int,reg,csa,lan peru (latam peru),11,33699
2024,int,reg,csa,latam brasil (tam lineas aereas),11,11763
2024,int,reg,eur,lufthansa,11,27903
2024,int,flet,mex,magnicharters (grupo aereo monterrey),11,5460
2024,int,reg,usa,mesa airlines,11,6537
2024,int,reg,eur,neos air,11,2653
2024,int,flet,eur,polkie linie lotninicze,11,3055
2024,int,flet,mex,servicios integrales de aviacion,11,161
2024,int,reg,csa,sky airline peru,11,8672
2024,int,reg,usa,skywest airlines,11,62099
2024,int,reg,usa,southwest airlines (airtran airways),11,179859
2024,int,reg,usa,spirit airlines,11,44300
2024,int,flet,usa,sun country airlines (mn airlines),11,117
2024,int,reg,usa,sun country airlines (mn airlines),11,10177
2024,int,flet,can,sunwing airlines,11,162
2024,int,reg,can,sunwing airlines,11,81725
2024,int,reg,csa,taca international airlines,11,9857
2024,int,reg,eur,tap air portugal,11,7871
2024,int,reg,csa,transportes aereos guatemaltecos (tag),11,64
2024,int,reg,csa,tropic air limited,11,564
2024,int,reg,eur,tui airlines nederland,11,3633
2024,int,reg,eur,tui airways,11,25372
2024,int,reg,eur,tui fly belgium,11,4865
2024,int,flet,eur,tuifly nordic,11,3443
2024,int,reg,eur,turkish airlines,11,28841
2024,int,reg,usa,united airlines,11,507632
2024,int,reg,usa,virgin america (alaska airlines),11,222288
2024,int,flet,mex,vivaaerobus (aeroenlaces),11,318
2024,int,reg,mex,vivaaerobus (aeroenlaces),11,260065
2024,int,reg,mex,volaris (concesionaria vuela cia de aviacion),11,535341
2024,int,reg,csa,volaris (costa rica y el salvador),11,25856
2024,int,reg,can,west jet,11,218391
2024,int,flet,eur,world 2 fly,11,3164
2024,int,reg,eur,world 2 fly,11,10967
2025,int,reg,csa,aerolineas argentinas,11,8987
2025,int,flet,mex,aeromexico (aerovias de mexico),11,273
2025,int,reg,mex,aeromexico (aerovias de mexico),11,600764
2025,int,reg,mex,aeromexico connect (aerolitoral),11,40956
2025,int,reg,mex,aerus,11,344
2025,int,reg,can,air canada,11,189928
2025,int,reg,eur,air caraibes,11,6338
2025,int,reg,eur,air europa (air espana),11,10420
2025,int,reg,eur,air france,11,38313
2025,int,reg,can,air transat,11,84058
2025,int,reg,asi,all nippon airways,11,9892
2025,int,reg,usa,american airlines,11,646454
2025,int,reg,csa,arajet,11,16503
2025,int,flet,usa,avelo airlines,11,895
2025,int,reg,csa,avianca,11,86706
2025,int,reg,eur,british airways,11,28675
2025,int,reg,asi,china southern airlines,11,3865
2025,int,flet,can,chrono aviation,11,792
2025,int,reg,usa,commutair,11,7011
2025,int,reg,eur,condor flugdiendst gmbh,11,20482
2025,int,reg,csa,conviasa,11,2693
2025,int,reg,csa,copa airlines,11,117519
2025,int,flet,usa,delta airlines,11,68
2025,int,reg,usa,delta airlines,11,284996
2025,int,reg,eur,edelweiss air ag,11,7607
2025,int,reg,asi,emirates arabes,11,20009
2025,int,reg,usa,envoy air (american eagle airlines),11,70157
2025,int,reg,eur,eurowings discover,11,8295
2025,int,flet,mex,eurus aviation,11,125
2025,int,flet,eur,evelop airlines,11,1890
2025,int,reg,eur,evelop airlines,11,6499
2025,int,reg,can,flair (flair airlines ltd),11,41229
2025,int,reg,usa,frontier,11,37475
2025,int,reg,csa,gol linhas aereas,11,2649
2025,int,reg,eur,iberia,11,60715
2025,int,reg,usa,jetblue,11,96843
2025,int,reg,eur,klm,11,21853
2025,int,reg,csa,lacsa (lineas aereas costarricences),11,15245
2025,int,reg,csa,lan chile airlines (latam chile),11,13458
2025,int,reg,csa,lan peru (latam peru),11,31902
2025,int,reg,csa,latam brasil (tam lineas aereas),11,15362
2025,int,reg,eur,lufthansa,11,28111
2025,int,flet,mex,magnicharters (grupo aereo monterrey),11,5371
2025,int,reg,usa,mesa airlines,11,28649
2025,int,flet,usa,national air cargo group,11,528
2025,int,reg,eur,neos air,11,2727
2025,int,flet,eur,polkie linie lotninicze,11,4801
2025,int,reg,can,porter airlines,11,4947
2025,int,reg,csa,sky airline peru,11,2992
2025,int,reg,usa,skywest airlines,11,53245
2025,int,flet,eur,smartwings,11,109
2025,int,reg,usa,southwest airlines (airtran airways),11,181886
2025,int,reg,usa,spirit airlines,11,39283
2025,int,reg,usa,sun country airlines (mn airlines),11,10210
2025,int,reg,csa,taca international airlines,11,13988
2025,int,reg,eur,tap air portugal,11,8145
2025,int,reg,csa,transportes aereos guatemaltecos (tag),11,131
2025,int,reg,csa,tropic air limited,11,480
2025,int,reg,eur,tui airlines nederland,11,5036
2025,int,reg,eur,tui airways,11,28266
2025,int,reg,eur,turkish airlines,11,20599
2025,int,reg,usa,united airlines,11,496827
2025,int,reg,usa,virgin america (alaska airlines),11,201402
2025,int,reg,mex,vivaaerobus (aeroenlaces),11,254705
2025,int,reg,mex,volaris (concesionaria vuela cia de aviacion),11,581530
2025,int,reg,csa,volaris (costa rica y el salvador),11,31246
2025,int,reg,can,west jet,11,320775
2025,int,flet,eur,world 2 fly,11,1258
2025,int,reg,eur,world 2 fly,11,11847
2022,int,reg,csa,aerolineas argentinas,12,4937
2022,int,flet,mex,aeromar,12,4319
2022,int,reg,mex,aeromar,12,1534
2022,int,reg,mex,aeromexico (aerovias de mexico),12,545268
2022,int,reg,mex,aeromexico connect (aerolitoral),12,71638
2022,int,reg,csa,aerorepublica,12,20285
2022,int,reg,can,air canada,12,35858
2022,int,reg,eur,air caraibes,12,8477
2022,int,reg,eur,air europa (air espana),12,8998
2022,int,reg,eur,air france,12,56308
2022,int,reg,can,air transat,12,67261
2022,int,reg,asi,all nippon airways,12,7966
2022,int,flet,usa,allegiant air,12,1382
2022,int,reg,usa,american airlines,12,713420
2022,int,reg,csa,arajet,12,6896
2022,int,reg,eur,austrian,12,6417
2022,int,reg,csa,avianca,12,62708
2022,int,reg,eur,british airways,12,26546
2022,int,reg,eur,condor flugdiendst gmbh,12,13010
2022,int,reg,csa,conviasa,12,4057
2022,int,reg,csa,copa airlines,12,109793
2022,int,flet,usa,delta airlines,12,224
2022,int,reg,usa,delta airlines,12,352192
2022,int,reg,eur,edelweiss air ag,12,7751
2022,int,reg,asi,emirates arabes,12,19521
2022,int,reg,usa,envoy air (american eagle airlines),12,27457
2022,int,reg,eur,eurowings discover,12,11261
2022,int,flet,mex,eurus aviation,12,22
2022,int,reg,eur,evelop airlines,12,9245
2022,int,reg,can,flair (flair airlines ltd),12,25446
2022,int,reg,usa,frontier,12,100762
2022,int,flet,usa,global crossing airlines (globalx),12,254
2022,int,reg,csa,gol linhas aereas,12,1405
2022,int,reg,eur,iberia,12,52855
2022,int,reg,usa,jetblue,12,104956
2022,int,reg,eur,klm,12,27908
2022,int,reg,csa,lacsa (lineas aereas costarricences),12,9965
2022,int,reg,csa,lan chile airlines (latam chile),12,16063
2022,int,reg,csa,lan peru (latam peru),12,33692
2022,int,reg,csa,latam brasil (tam lineas aereas),12,8816
2022,int,reg,eur,lufthansa,12,20534
2022,int,flet,mex,magnicharters (grupo aereo monterrey),12,7440
2022,int,reg,usa,mesa airlines,12,38138
2022,int,reg,eur,neos air,12,4078
2022,int,flet,eur,polkie linie lotninicze,12,7939
2022,int,flet,asi,qatar airlines,12,300
2022,int,reg,csa,sky airline peru,12,9129
2022,int,reg,usa,skywest airlines,12,19306
2022,int,reg,usa,southwest airlines (airtran airways),12,183551
2022,int,reg,usa,spirit airlines,12,98155
2022,int,flet,usa,sun country airlines (mn airlines),12,1383
2022,int,reg,usa,sun country airlines (mn airlines),12,29642
2022,int,reg,can,sunwing airlines,12,105091
2022,int,flet,usa,swift air,12,710
2022,int,reg,can,swoop airlines,12,40278
2022,int,reg,csa,taca international airlines,12,12064
2022,int,reg,eur,tap air portugal,12,9783
2022,int,reg,csa,transportes aereos guatemaltecos (tag),12,6371
2022,int,reg,csa,tropic air limited,12,784
2022,int,reg,eur,tui airlines nederland,12,6039
2022,int,reg,eur,tui airways,12,36383
2022,int,reg,eur,tui fly belgium,12,6509
2022,int,flet,eur,tuifly nordic,12,5262
2022,int,reg,eur,turkish airlines,12,27504
2022,int,reg,usa,united airlines,12,543797
2022,int,reg,usa,virgin america (alaska airlines),12,176792
2022,int,reg,csa,viva air colombia,12,30574
2022,int,flet,mex,vivaaerobus (aeroenlaces),12,8352
2022,int,reg,mex,vivaaerobus (aeroenlaces),12,189938
2022,int,reg,mex,volaris (concesionaria vuela cia de aviacion),12,468170
2022,int,reg,csa,volaris (costa rica y el salvador),12,34399
2022,int,reg,can,west jet,12,195241
2022,int,reg,eur,world 2 fly,12,9148
2023,int,reg,csa,aerolineas argentinas,12,8591
2023,int,reg,mex,aeromexico (aerovias de mexico),12,683312
2023,int,reg,mex,aeromexico connect (aerolitoral),12,60112
2023,int,reg,csa,aerorepublica,12,7490
2023,int,reg,can,air canada,12,35180
2023,int,reg,eur,air caraibes,12,8474
2023,int,reg,eur,air europa (air espana),12,9807
2023,int,reg,eur,air france,12,49231
2023,int,reg,can,air transat,12,82276
2023,int,reg,asi,all nippon airways,12,8355
2023,int,flet,usa,allegiant air,12,1273
2023,int,reg,usa,american airlines,12,683651
2023,int,reg,csa,arajet,12,13644
2023,int,reg,eur,austrian,12,2584
2023,int,reg,csa,avianca,12,86813
2023,int,reg,eur,british airways,12,27417
2023,int,reg,eur,condor flugdiendst gmbh,12,16766
2023,int,reg,csa,conviasa,12,4234
2023,int,reg,csa,copa airlines,12,111372
2023,int,reg,usa,delta airlines,12,419968
2023,int,reg,eur,edelweiss air ag,12,7175
2023,int,reg,asi,emirates arabes,12,16711
2023,int,reg,usa,envoy air (american eagle airlines),12,47058
2023,int,reg,eur,eurowings discover,12,9888
2023,int,flet,mex,eurus aviation,12,330
2023,int,reg,eur,evelop airlines,12,7355
2023,int,flet,usa,executive-jet management,12,59
2023,int,flet,can,flair (flair airlines ltd),12,137
2023,int,reg,can,flair (flair airlines ltd),12,71281
2023,int,reg,usa,frontier,12,112269
2023,int,reg,eur,iberia,12,52896
2023,int,reg,usa,jetblue,12,131259
2023,int,reg,can,jetlines,12,4551
2023,int,reg,eur,klm,12,22072
2023,int,reg,csa,lacsa (lineas aereas costarricences),12,18136
2023,int,reg,csa,lan chile airlines (latam chile),12,14206
2023,int,reg,csa,lan peru (latam peru),12,36126
2023,int,reg,csa,latam brasil (tam lineas aereas),12,8816
2023,int,reg,eur,lufthansa,12,23805
2023,int,flet,mex,magnicharters (grupo aereo monterrey),12,9751
2023,int,reg,usa,mesa airlines,12,47115
2023,int,reg,eur,neos air,12,3400
2023,int,flet,eur,polkie linie lotninicze,12,6158
2023,int,reg,csa,sky airline peru,12,11266
2023,int,reg,usa,skywest airlines,12,20094
2023,int,reg,usa,southwest airlines (airtran airways),12,198379
2023,int,reg,usa,spirit airlines,12,97618
2023,int,reg,usa,sun country airlines (mn airlines),12,30511
2023,int,reg,can,sunwing airlines,12,116657
2023,int,flet,usa,swift air,12,112
2023,int,reg,csa,taca international airlines,12,9294
2023,int,reg,eur,tap air portugal,12,9240
2023,int,reg,csa,transportes aereos guatemaltecos (tag),12,2357
2023,int,reg,csa,tropic air limited,12,707
2023,int,reg,eur,tui airlines nederland,12,5745
2023,int,reg,eur,tui airways,12,27260
2023,int,reg,eur,tui fly belgium,12,6297
2023,int,flet,eur,tuifly nordic,12,5277
2023,int,reg,eur,turkish airlines,12,32099
2023,int,reg,usa,united airlines,12,555672
2023,int,reg,usa,virgin america (alaska airlines),12,254401
2023,int,flet,mex,vivaaerobus (aeroenlaces),12,387
2023,int,reg,mex,vivaaerobus (aeroenlaces),12,239909
2023,int,reg,mex,volaris (concesionaria vuela cia de aviacion),12,544686
2023,int,reg,csa,volaris (costa rica y el salvador),12,32158
2023,int,reg,can,west jet,12,263894
2023,int,reg,eur,world 2 fly,12,13277
2024,int,reg,csa,aerolineas argentinas,12,8212
2024,int,reg,mex,aeromexico (aerovias de mexico),12,707263
2024,int,reg,mex,aeromexico connect (aerolitoral),12,54352
2024,int,reg,csa,aerorepublica,12,6815
2024,int,reg,mex,aerus,12,79
2024,int,reg,can,air canada,12,172983
2024,int,reg,eur,air caraibes,12,6624
2024,int,reg,eur,air europa (air espana),12,10258
2024,int,reg,eur,air france,12,52491
2024,int,reg,can,air transat,12,90439
2024,int,reg,asi,all nippon airways,12,7034
2024,int,reg,usa,american airlines,12,697951
2024,int,reg,csa,arajet,12,20331
2024,int,reg,csa,avianca,12,80723
2024,int,reg,eur,british airways,12,27227
2024,int,reg,asi,china southern airlines,12,2388
2024,int,reg,usa,commutair,12,3907
2024,int,reg,eur,condor flugdiendst gmbh,12,25144
2024,int,flet,usa,contour aviation,12,19
2024,int,reg,csa,conviasa,12,6765
2024,int,reg,csa,copa airlines,12,117929
2024,int,reg,usa,delta airlines,12,413025
2024,int,reg,eur,edelweiss air ag,12,7014
2024,int,reg,asi,emirates arabes,12,16120
2024,int,reg,usa,envoy air (american eagle airlines),12,67932
2024,int,reg,eur,eurowings discover,12,8356
2024,int,flet,mex,eurus aviation,12,95
2024,int,reg,eur,evelop airlines,12,6748
2024,int,flet,usa,executive-jet management,12,107
2024,int,reg,can,flair (flair airlines ltd),12,67685
2024,int,reg,usa,frontier,12,63835
2024,int,reg,csa,gol linhas aereas,12,1811
2024,int,reg,eur,iberia,12,59325
2024,int,reg,usa,jetblue,12,122771
2024,int,reg,eur,klm,12,23189
2024,int,reg,csa,lacsa (lineas aereas costarricences),12,17067
2024,int,reg,csa,lan chile airlines (latam chile),12,14521
2024,int,reg,csa,lan peru (latam peru),12,36281
2024,int,reg,csa,latam brasil (tam lineas aereas),12,10025
2024,int,reg,eur,lufthansa,12,28305
2024,int,flet,mex,magnicharters (grupo aereo monterrey),12,5423
2024,int,reg,usa,mesa airlines,12,11428
2024,int,reg,eur,neos air,12,3843
2024,int,flet,eur,polkie linie lotninicze,12,6213
2024,int,flet,mex,servicios integrales de aviacion,12,72
2024,int,reg,csa,sky airline peru,12,8979
2024,int,reg,usa,skywest airlines,12,53024
2024,int,reg,usa,southwest airlines (airtran airways),12,196383
2024,int,reg,usa,spirit airlines,12,65068
2024,int,reg,usa,sun country airlines (mn airlines),12,26134
2024,int,reg,can,sunwing airlines,12,120858
2024,int,reg,csa,taca international airlines,12,8966
2024,int,reg,eur,tap air portugal,12,7419
2024,int,reg,csa,transportes aereos guatemaltecos (tag),12,530
2024,int,reg,csa,tropic air limited,12,562
2024,int,reg,eur,tui airlines nederland,12,4409
2024,int,reg,eur,tui airways,12,26264
2024,int,reg,eur,tui fly belgium,12,4560
2024,int,flet,eur,tuifly nordic,12,3147
2024,int,reg,eur,turkish airlines,12,29898
2024,int,reg,usa,united airlines,12,622990
2024,int,reg,usa,virgin america (alaska airlines),12,251345
2024,int,flet,mex,vivaaerobus (aeroenlaces),12,618
2024,int,reg,mex,vivaaerobus (aeroenlaces),12,324724
2024,int,reg,mex,volaris (concesionaria vuela cia de aviacion),12,637772
2024,int,reg,csa,volaris (costa rica y el salvador),12,28626
2024,int,reg,can,west jet,12,265187
2024,int,flet,eur,world 2 fly,12,2798
2024,int,reg,eur,world 2 fly,12,13319
2025,int,reg,csa,aerolineas argentinas,12,8809
2025,int,reg,mex,aeromexico (aerovias de mexico),12,742484
2025,int,reg,mex,aeromexico connect (aerolitoral),12,39674
2025,int,reg,csa,aerorepublica,12,3646
2025,int,reg,mex,aerus,12,371
2025,int,reg,can,air canada,12,218722
2025,int,reg,eur,air caraibes,12,8128
2025,int,reg,eur,air europa (air espana),12,10773
2025,int,reg,eur,air france,12,55107
2025,int,reg,can,air transat,12,98961
2025,int,reg,asi,all nippon airways,12,9466
2025,int,flet,usa,allegiant air,12,336
